scenario,victim_id,lat,lon,damage_level,found_by,found_by_agent,found_at_step
midwest-flooding_00001_post_disaster,4,29.95938125,-90.12041875,4,MARL_VDN,0,36
midwest-flooding_00001_post_disaster,5,29.95281875,-90.11541875,4,MARL_VDN,2,110
midwest-flooding_00001_post_disaster,6,29.95781875,-90.11823125,4,MARL_VDN,0,239
midwest-flooding_00001_post_disaster,0,29.95469375,-90.11854375,4,MARL_VDN,0,20
midwest-flooding_00001_post_disaster,5,29.95625625,-90.11385625,4,MARL_VDN,3,22
midwest-flooding_00001_post_disaster,1,29.95875625,-90.11448125,4,MARL_VDN,3,32
midwest-flooding_00001_post_disaster,2,29.95594375,-90.12041875,4,MARL_VDN,0,17
midwest-flooding_00001_post_disaster,6,29.95438125,-90.11885625,4,MARL_VDN,0,23
midwest-flooding_00001_post_disaster,0,29.95781875,-90.11791875,4,MARL_VDN,0,46
midwest-flooding_00001_post_disaster,2,29.95781875,-90.11823125,4,MARL_VDN,1,9
midwest-flooding_00001_post_disaster,1,29.95156875,-90.11948125,4,MARL_VDN,2,22
midwest-flooding_00001_post_disaster,6,29.95875625,-90.11448125,4,MARL_VDN,3,32
midwest-flooding_00001_post_disaster,0,29.95344375,-90.11916875,4,MARL_VDN,1,43
midwest-flooding_00001_post_disaster,4,29.95469375,-90.11885625,4,MARL_VDN,0,19
midwest-flooding_00001_post_disaster,1,29.95156875,-90.11948125,4,MARL_VDN,2,22
midwest-flooding_00001_post_disaster,3,29.95594375,-90.12010625,4,MARL_VDN,0,15
midwest-flooding_00001_post_disaster,4,29.95531875,-90.11885625,4,MARL_VDN,1,18
midwest-flooding_00001_post_disaster,3,29.95563125,-90.11885625,4,MARL_VDN,1,16
midwest-flooding_00001_post_disaster,1,29.95625625,-90.11385625,4,MARL_VDN,3,22
midwest-flooding_00001_post_disaster,6,29.95969375,-90.12041875,4,MARL_VDN,0,43
midwest-flooding_00001_post_disaster,0,29.95813125,-90.11823125,4,MARL_VDN,1,9
midwest-flooding_00001_post_disaster,3,29.95125625,-90.11979375,4,MARL_VDN,2,20
midwest-flooding_00001_post_disaster,6,29.95344375,-90.11916875,4,MARL_VDN,0,25
midwest-flooding_00001_post_disaster,5,29.95531875,-90.11885625,4,MARL_VDN,0,30
midwest-flooding_00001_post_disaster,4,29.95781875,-90.11823125,4,MARL_VDN,1,9
midwest-flooding_00001_post_disaster,5,29.95313125,-90.11979375,4,MARL_VDN,1,24
midwest-flooding_00001_post_disaster,2,29.95469375,-90.11885625,4,MARL_VDN,1,332
midwest-flooding_00001_post_disaster,3,29.95594375,-90.12010625,4,MARL_VDN,0,16
midwest-flooding_00001_post_disaster,6,29.95125625,-90.11948125,4,MARL_VDN,2,21
midwest-flooding_00001_post_disaster,5,29.95875625,-90.11448125,4,MARL_VDN,3,32
midwest-flooding_00001_post_disaster,6,29.95563125,-90.11885625,4,MARL_VDN,1,17
midwest-flooding_00001_post_disaster,1,29.95156875,-90.11979375,4,MARL_VDN,2,21
midwest-flooding_00001_post_disaster,2,29.95625625,-90.11385625,4,MARL_VDN,3,22
midwest-flooding_00001_post_disaster,4,29.95313125,-90.11979375,4,MARL_VDN,1,24
midwest-flooding_00001_post_disaster,0,29.95875625,-90.11448125,4,MARL_VDN,3,32
midwest-flooding_00001_post_disaster,6,29.95781875,-90.11791875,4,MARL_VDN,1,9
midwest-flooding_00001_post_disaster,0,29.95125625,-90.11948125,4,MARL_VDN,2,21
midwest-flooding_00001_post_disaster,1,29.95563125,-90.11885625,4,MARL_VDN,0,23
midwest-flooding_00001_post_disaster,2,29.95875625,-90.11448125,4,MARL_VDN,3,32
midwest-flooding_00001_post_disaster,2,29.95813125,-90.11823125,4,MARL_VDN,1,9
midwest-flooding_00001_post_disaster,4,29.95563125,-90.11916875,4,MARL_VDN,1,16
midwest-flooding_00001_post_disaster,1,29.95969375,-90.12041875,4,MARL_VDN,0,26
midwest-flooding_00001_post_disaster,0,29.95594375,-90.12010625,4,MARL_VDN,0,16
midwest-flooding_00001_post_disaster,1,29.95281875,-90.11979375,4,MARL_VDN,1,78
midwest-flooding_00001_post_disaster,3,29.95406875,-90.11510625,4,MARL_VDN,0,424
midwest-flooding_00001_post_disaster,0,29.95813125,-90.11823125,4,MARL_VDN,1,9
midwest-flooding_00001_post_disaster,1,29.95594375,-90.12041875,4,MARL_VDN,0,15
midwest-flooding_00001_post_disaster,4,29.95625625,-90.11416875,4,MARL_VDN,3,23
midwest-flooding_00001_post_disaster,3,29.95531875,-90.11916875,4,MARL_VDN,1,47
midwest-flooding_00001_post_disaster,6,29.95313125,-90.11979375,4,MARL_VDN,1,53
midwest-flooding_00001_post_disaster,2,29.95563125,-90.11916875,4,MARL_VDN,1,15
midwest-flooding_00001_post_disaster,0,29.95156875,-90.11948125,4,MARL_VDN,2,22
midwest-flooding_00001_post_disaster,2,29.95781875,-90.11791875,4,MARL_VDN,1,9
midwest-flooding_00001_post_disaster,0,29.95438125,-90.11885625,4,MARL_VDN,0,21
midwest-flooding_00001_post_disaster,3,29.95156875,-90.11948125,4,MARL_VDN,2,22
midwest-flooding_00001_post_disaster,4,29.95406875,-90.11635625,4,MARL_VDN,0,366
midwest-flooding_00001_post_disaster,4,29.95531875,-90.11885625,4,MARL_VDN,0,18
midwest-flooding_00001_post_disaster,2,29.95156875,-90.11979375,4,MARL_VDN,2,21
midwest-flooding_00001_post_disaster,3,29.95938125,-90.12041875,4,MARL_VDN,0,63
midwest-flooding_00001_post_disaster,2,29.95563125,-90.11885625,4,MARL_VDN,1,16
midwest-flooding_00001_post_disaster,4,29.95156875,-90.11979375,4,MARL_VDN,2,21
midwest-flooding_00001_post_disaster,0,29.95813125,-90.11791875,4,MARL_VDN,1,9
midwest-flooding_00001_post_disaster,1,29.95438125,-90.11854375,4,MARL_VDN,0,22
midwest-flooding_00001_post_disaster,4,29.95125625,-90.11916875,4,MARL_VDN,2,22
midwest-flooding_00001_post_disaster,6,29.95313125,-90.11979375,4,MARL_VDN,1,25
midwest-flooding_00001_post_disaster,3,29.95906875,-90.11448125,4,MARL_VDN,3,33
midwest-flooding_00001_post_disaster,3,29.95625625,-90.12260625,4,Greedy,2,12
midwest-flooding_00001_post_disaster,3,29.95656875,-90.12229375,4,Greedy,2,14
midwest-flooding_00001_post_disaster,0,29.95406875,-90.11510625,4,Greedy,3,3
midwest-flooding_00001_post_disaster,2,29.95438125,-90.11510625,4,Greedy,3,4
midwest-flooding_00001_post_disaster,3,29.95656875,-90.12260625,4,Greedy,2,13
midwest-flooding_00001_post_disaster,4,29.95625625,-90.11416875,4,Greedy,3,13
midwest-flooding_00001_post_disaster,3,29.95656875,-90.12229375,4,Greedy,2,14
midwest-flooding_00001_post_disaster,2,29.95281875,-90.11541875,4,Greedy,3,1
midwest-flooding_00001_post_disaster,0,29.95875625,-90.11448125,4,Greedy,3,19
midwest-flooding_00001_post_disaster,0,29.95656875,-90.12229375,4,Greedy,2,14
midwest-flooding_00001_post_disaster,2,29.95406875,-90.11510625,4,Greedy,3,3
midwest-flooding_00001_post_disaster,6,29.95875625,-90.11448125,4,Greedy,3,19
midwest-flooding_00001_post_disaster,4,29.95438125,-90.11510625,4,Greedy,3,4
midwest-flooding_00001_post_disaster,0,29.95625625,-90.12260625,4,Greedy,2,12
midwest-flooding_00001_post_disaster,5,29.95625625,-90.11416875,4,Greedy,3,13
midwest-flooding_00001_post_disaster,6,29.95906875,-90.11448125,4,Greedy,3,20
midwest-flooding_00001_post_disaster,5,29.95281875,-90.11541875,4,Greedy,3,1
midwest-flooding_00001_post_disaster,0,29.95406875,-90.11510625,4,Greedy,3,7
midwest-flooding_00001_post_disaster,4,29.95406875,-90.11510625,4,Greedy,3,3
midwest-flooding_00001_post_disaster,3,29.95625625,-90.12260625,4,Greedy,2,12
midwest-flooding_00001_post_disaster,6,29.95625625,-90.11416875,4,Greedy,3,13
midwest-flooding_00001_post_disaster,1,29.95875625,-90.11448125,4,Greedy,3,19
midwest-flooding_00001_post_disaster,5,29.95625625,-90.12229375,4,Greedy,2,13
midwest-flooding_00001_post_disaster,6,29.95875625,-90.11448125,4,Greedy,3,19
midwest-flooding_00001_post_disaster,2,29.95438125,-90.11541875,4,Greedy,3,5
midwest-flooding_00001_post_disaster,6,29.95625625,-90.12229375,4,Greedy,2,13
midwest-flooding_00001_post_disaster,5,29.95625625,-90.12260625,4,Greedy,2,12
midwest-flooding_00001_post_disaster,2,29.95313125,-90.11541875,4,Greedy,3,1
midwest-flooding_00001_post_disaster,1,29.95438125,-90.11510625,4,Greedy,3,4
midwest-flooding_00001_post_disaster,4,29.95656875,-90.12229375,4,Greedy,2,14
midwest-flooding_00001_post_disaster,5,29.95875625,-90.11448125,4,Greedy,3,19
midwest-flooding_00001_post_disaster,3,29.95438125,-90.11541875,4,Greedy,3,5
midwest-flooding_00001_post_disaster,0,29.95875625,-90.11448125,4,Greedy,3,19
midwest-flooding_00001_post_disaster,5,29.95438125,-90.11510625,4,Greedy,3,4
midwest-flooding_00001_post_disaster,4,29.95656875,-90.12260625,4,Greedy,2,13
midwest-flooding_00001_post_disaster,2,29.95875625,-90.11448125,4,Greedy,3,19
midwest-flooding_00001_post_disaster,6,29.95438125,-90.11510625,4,Greedy,3,4
midwest-flooding_00001_post_disaster,6,29.95281875,-90.11541875,4,Greedy,3,1
midwest-flooding_00001_post_disaster,3,29.95406875,-90.11510625,4,Greedy,3,7
midwest-flooding_00001_post_disaster,5,29.95625625,-90.12229375,4,Greedy,2,13
midwest-flooding_00001_post_disaster,4,29.95625625,-90.11416875,4,Greedy,3,13
midwest-flooding_00001_post_disaster,5,29.95406875,-90.11541875,4,Greedy,3,4
midwest-flooding_00001_post_disaster,3,29.95656875,-90.12260625,4,Greedy,2,13
midwest-flooding_00001_post_disaster,6,29.95438125,-90.11510625,4,Greedy,3,4
midwest-flooding_00001_post_disaster,5,29.95656875,-90.12229375,4,Greedy,2,14
midwest-flooding_00001_post_disaster,6,29.95438125,-90.11510625,4,Greedy,3,4
midwest-flooding_00001_post_disaster,3,29.95313125,-90.11541875,4,Greedy,3,1
midwest-flooding_00001_post_disaster,3,29.95906875,-90.11448125,4,Greedy,3,20
nepal-flooding_00002_post_disaster,2,27.70765625,85.30203125,4,MARL_VDN,0,7
nepal-flooding_00002_post_disaster,0,27.70171875,85.30953125,4,MARL_VDN,3,12
nepal-flooding_00002_post_disaster,5,27.70328125,85.30359375,4,MARL_VDN,1,20
nepal-flooding_00002_post_disaster,0,27.70984375,85.30015625,4,MARL_VDN,0,1
nepal-flooding_00002_post_disaster,4,27.70234375,85.30953125,4,MARL_VDN,3,14
nepal-flooding_00002_post_disaster,5,27.70328125,85.30234375,4,MARL_VDN,1,272
nepal-flooding_00002_post_disaster,5,27.70203125,85.30921875,4,MARL_VDN,3,14
nepal-flooding_00002_post_disaster,6,27.70296875,85.30390625,4,MARL_VDN,0,20
nepal-flooding_00002_post_disaster,1,27.70734375,85.30203125,4,MARL_VDN,0,7
nepal-flooding_00002_post_disaster,5,27.70203125,85.30953125,4,MARL_VDN,3,13
nepal-flooding_00002_post_disaster,2,27.70328125,85.30203125,4,MARL_VDN,1,20
nepal-flooding_00002_post_disaster,6,27.70703125,85.30796875,4,MARL_VDN,1,54
nepal-flooding_00002_post_disaster,0,27.70984375,85.30015625,4,MARL_VDN,0,1
nepal-flooding_00002_post_disaster,6,27.70859375,85.30109375,4,MARL_VDN,0,9
nepal-flooding_00002_post_disaster,5,27.70234375,85.30921875,4,MARL_VDN,3,15
nepal-flooding_00002_post_disaster,1,27.70296875,85.30203125,4,MARL_VDN,1,21
nepal-flooding_00002_post_disaster,0,27.70890625,85.30140625,4,MARL_VDN,0,3
nepal-flooding_00002_post_disaster,2,27.70203125,85.30953125,4,MARL_VDN,3,13
nepal-flooding_00002_post_disaster,4,27.70421875,85.30140625,4,MARL_VDN,0,19
nepal-flooding_00002_post_disaster,5,27.70703125,85.30796875,4,MARL_VDN,1,101
nepal-flooding_00002_post_disaster,0,27.70765625,85.30203125,4,MARL_VDN,0,6
nepal-flooding_00002_post_disaster,4,27.70171875,85.30953125,4,MARL_VDN,3,12
nepal-flooding_00002_post_disaster,5,27.70328125,85.30359375,4,MARL_VDN,1,20
nepal-flooding_00002_post_disaster,6,27.70703125,85.30828125,4,MARL_VDN,1,56
nepal-flooding_00002_post_disaster,1,27.70890625,85.30140625,4,MARL_VDN,0,3
nepal-flooding_00002_post_disaster,4,27.70171875,85.30953125,4,MARL_VDN,3,12
nepal-flooding_00002_post_disaster,5,27.70296875,85.30234375,4,MARL_VDN,1,22
nepal-flooding_00002_post_disaster,6,27.70859375,85.30109375,4,MARL_VDN,0,3
nepal-flooding_00002_post_disaster,1,27.70234375,85.30921875,4,MARL_VDN,3,15
nepal-flooding_00002_post_disaster,4,27.70328125,85.30203125,4,MARL_VDN,1,20
nepal-flooding_00002_post_disaster,0,27.70765625,85.30421875,4,MARL_VDN,0,32
nepal-flooding_00002_post_disaster,3,27.70703125,85.30828125,4,MARL_VDN,1,56
nepal-flooding_00002_post_disaster,6,27.70890625,85.30109375,4,MARL_VDN,0,2
nepal-flooding_00002_post_disaster,2,27.70171875,85.30984375,4,MARL_VDN,3,11
nepal-flooding_00002_post_disaster,5,27.70734375,85.30203125,4,MARL_VDN,0,13
nepal-flooding_00002_post_disaster,1,27.70703125,85.30828125,4,MARL_VDN,0,106
nepal-flooding_00002_post_disaster,0,27.70296875,85.30203125,4,MARL_VDN,1,259
nepal-flooding_00002_post_disaster,4,27.70984375,85.30015625,4,MARL_VDN,0,1
nepal-flooding_00002_post_disaster,2,27.70203125,85.30984375,4,MARL_VDN,3,12
nepal-flooding_00002_post_disaster,0,27.70296875,85.30171875,4,MARL_VDN,1,22
nepal-flooding_00002_post_disaster,1,27.70890625,85.30140625,4,MARL_VDN,0,3
nepal-flooding_00002_post_disaster,6,27.70734375,85.30203125,4,MARL_VDN,0,10
nepal-flooding_00002_post_disaster,5,27.70203125,85.30953125,4,MARL_VDN,3,13
nepal-flooding_00002_post_disaster,3,27.70765625,85.30421875,4,MARL_VDN,0,17
nepal-flooding_00002_post_disaster,4,27.70859375,85.30140625,4,MARL_VDN,0,3
nepal-flooding_00002_post_disaster,1,27.70296875,85.30203125,4,MARL_VDN,1,22
nepal-flooding_00002_post_disaster,2,27.70703125,85.30796875,4,MARL_VDN,1,56
nepal-flooding_00002_post_disaster,6,27.70890625,85.30140625,4,MARL_VDN,0,3
nepal-flooding_00002_post_disaster,5,27.70171875,85.30984375,4,MARL_VDN,3,11
nepal-flooding_00002_post_disaster,0,27.70296875,85.30390625,4,MARL_VDN,1,22
nepal-flooding_00002_post_disaster,6,27.70734375,85.30171875,4,MARL_VDN,0,9
nepal-flooding_00002_post_disaster,0,27.70203125,85.30953125,4,MARL_VDN,3,13
nepal-flooding_00002_post_disaster,3,27.70328125,85.30234375,4,MARL_VDN,1,30
nepal-flooding_00002_post_disaster,1,27.70328125,85.30359375,4,MARL_VDN,0,20
nepal-flooding_00002_post_disaster,3,27.70703125,85.30828125,4,MARL_VDN,0,201
nepal-flooding_00002_post_disaster,6,27.70984375,85.30015625,4,MARL_VDN,0,1
nepal-flooding_00002_post_disaster,1,27.70734375,85.30203125,4,MARL_VDN,0,11
nepal-flooding_00002_post_disaster,5,27.70765625,85.30421875,4,MARL_VDN,0,20
nepal-flooding_00002_post_disaster,0,27.70328125,85.30359375,4,MARL_VDN,1,20
nepal-flooding_00002_post_disaster,0,27.70890625,85.30140625,4,MARL_VDN,0,3
nepal-flooding_00002_post_disaster,4,27.70203125,85.30921875,4,MARL_VDN,3,14
nepal-flooding_00002_post_disaster,6,27.70296875,85.30390625,4,MARL_VDN,1,66
nepal-flooding_00002_post_disaster,4,27.70859375,85.30140625,4,MARL_VDN,0,3
nepal-flooding_00002_post_disaster,5,27.70171875,85.30984375,4,MARL_VDN,3,11
nepal-flooding_00002_post_disaster,1,27.70328125,85.30203125,4,MARL_VDN,1,20
nepal-flooding_00002_post_disaster,5,27.70890625,85.30140625,4,MARL_VDN,0,3
nepal-flooding_00002_post_disaster,6,27.70171875,85.30953125,4,MARL_VDN,3,12
nepal-flooding_00002_post_disaster,2,27.70328125,85.30390625,4,MARL_VDN,0,21
nepal-flooding_00002_post_disaster,4,27.70765625,85.30390625,4,MARL_VDN,0,37
nepal-flooding_00002_post_disaster,0,27.70453125,85.30796875,4,MARL_VDN,1,60
nepal-flooding_00002_post_disaster,3,27.70703125,85.30828125,4,MARL_VDN,1,123
nepal-flooding_00002_post_disaster,0,27.70890625,85.30140625,4,MARL_VDN,0,3
nepal-flooding_00002_post_disaster,2,27.70734375,85.30203125,4,MARL_VDN,0,10
nepal-flooding_00002_post_disaster,1,27.70203125,85.30984375,4,MARL_VDN,3,12
nepal-flooding_00002_post_disaster,3,27.70328125,85.30203125,4,MARL_VDN,1,20
nepal-flooding_00002_post_disaster,2,27.70890625,85.30140625,4,MARL_VDN,0,3
nepal-flooding_00002_post_disaster,4,27.70765625,85.30203125,4,MARL_VDN,0,10
nepal-flooding_00002_post_disaster,0,27.70171875,85.30953125,4,MARL_VDN,3,12
nepal-flooding_00002_post_disaster,5,27.70328125,85.30234375,4,MARL_VDN,1,21
nepal-flooding_00002_post_disaster,1,27.70984375,85.30015625,4,MARL_VDN,0,1
nepal-flooding_00002_post_disaster,5,27.70203125,85.30921875,4,MARL_VDN,3,14
nepal-flooding_00002_post_disaster,0,27.70328125,85.30359375,4,MARL_VDN,1,20
nepal-flooding_00002_post_disaster,2,27.70890625,85.30140625,4,MARL_VDN,0,27
nepal-flooding_00002_post_disaster,5,27.70734375,85.30171875,4,MARL_VDN,0,9
nepal-flooding_00002_post_disaster,6,27.70203125,85.30984375,4,MARL_VDN,3,12
nepal-flooding_00002_post_disaster,2,27.70453125,85.30828125,4,MARL_VDN,1,43
nepal-flooding_00002_post_disaster,4,27.70296875,85.30203125,4,MARL_VDN,1,90
nepal-flooding_00002_post_disaster,0,27.70703125,85.30828125,4,MARL_VDN,1,121
nepal-flooding_00002_post_disaster,0,27.70890625,85.30140625,4,MARL_VDN,0,3
nepal-flooding_00002_post_disaster,4,27.70734375,85.30171875,4,MARL_VDN,0,10
nepal-flooding_00002_post_disaster,6,27.70296875,85.30890625,4,MARL_VDN,3,20
nepal-flooding_00002_post_disaster,1,27.70703125,85.30796875,4,MARL_VDN,1,56
nepal-flooding_00002_post_disaster,3,27.70765625,85.30203125,4,MARL_VDN,0,6
nepal-flooding_00002_post_disaster,4,27.70171875,85.30984375,4,MARL_VDN,3,11
nepal-flooding_00002_post_disaster,1,27.70296875,85.30203125,4,MARL_VDN,1,22
nepal-flooding_00002_post_disaster,5,27.70328125,85.30390625,4,MARL_VDN,1,45
nepal-flooding_00002_post_disaster,2,27.70765625,85.30171875,4,MARL_VDN,0,5
nepal-flooding_00002_post_disaster,4,27.70203125,85.30984375,4,MARL_VDN,3,12
nepal-flooding_00002_post_disaster,6,27.70328125,85.30234375,4,MARL_VDN,0,20
nepal-flooding_00002_post_disaster,3,27.70984375,85.30046875,4,MARL_VDN,0,1
nepal-flooding_00002_post_disaster,2,27.70203125,85.30984375,4,MARL_VDN,3,12
nepal-flooding_00002_post_disaster,1,27.70328125,85.30203125,4,MARL_VDN,0,196
nepal-flooding_00002_post_disaster,4,27.70203125,85.30984375,4,MARL_VDN,3,12
nepal-flooding_00002_post_disaster,3,27.70203125,85.30765625,4,MARL_VDN,0,34
nepal-flooding_00002_post_disaster,1,27.70453125,85.30796875,4,MARL_VDN,0,55
nepal-flooding_00002_post_disaster,0,27.70296875,85.30234375,4,MARL_VDN,1,62
nepal-flooding_00002_post_disaster,3,27.70890625,85.30109375,4,MARL_VDN,0,3
nepal-flooding_00002_post_disaster,4,27.70171875,85.30984375,4,MARL_VDN,3,11
nepal-flooding_00002_post_disaster,4,27.70234375,85.30921875,4,Greedy,3,3
nepal-flooding_00002_post_disaster,0,27.70984375,85.30015625,4,Greedy,0,1
nepal-flooding_00002_post_disaster,6,27.70234375,85.30921875,4,Greedy,3,3
nepal-flooding_00002_post_disaster,5,27.70203125,85.30921875,4,Greedy,3,2
nepal-flooding_00002_post_disaster,4,27.70484375,85.30828125,4,Greedy,3,10
nepal-flooding_00002_post_disaster,6,27.70703125,85.30796875,4,Greedy,3,18
nepal-flooding_00002_post_disaster,0,27.70984375,85.30015625,4,Greedy,0,1
nepal-flooding_00002_post_disaster,5,27.70234375,85.30921875,4,Greedy,3,3
nepal-flooding_00002_post_disaster,3,27.70453125,85.30796875,4,Greedy,3,10
nepal-flooding_00002_post_disaster,5,27.70703125,85.30796875,4,Greedy,3,18
nepal-flooding_00002_post_disaster,2,27.70453125,85.30828125,4,Greedy,3,9
nepal-flooding_00002_post_disaster,6,27.70703125,85.30828125,4,Greedy,3,17
nepal-flooding_00002_post_disaster,0,27.70234375,85.30921875,4,Greedy,3,3
nepal-flooding_00002_post_disaster,1,27.70234375,85.30921875,4,Greedy,3,3
nepal-flooding_00002_post_disaster,3,27.70703125,85.30828125,4,Greedy,3,17
nepal-flooding_00002_post_disaster,1,27.70703125,85.30828125,4,Greedy,3,17
nepal-flooding_00002_post_disaster,4,27.70984375,85.30015625,4,Greedy,0,1
nepal-flooding_00002_post_disaster,3,27.70296875,85.30859375,4,Greedy,3,3
nepal-flooding_00002_post_disaster,2,27.70703125,85.30796875,4,Greedy,3,18
nepal-flooding_00002_post_disaster,5,27.70453125,85.30828125,4,Greedy,3,9
nepal-flooding_00002_post_disaster,4,27.70453125,85.30828125,4,Greedy,3,9
nepal-flooding_00002_post_disaster,3,27.70703125,85.30828125,4,Greedy,3,17
nepal-flooding_00002_post_disaster,6,27.70984375,85.30015625,4,Greedy,0,1
nepal-flooding_00002_post_disaster,3,27.70484375,85.30828125,4,Greedy,3,10
nepal-flooding_00002_post_disaster,4,27.70203125,85.30921875,4,Greedy,3,2
nepal-flooding_00002_post_disaster,5,27.70453125,85.30828125,4,Greedy,3,9
nepal-flooding_00002_post_disaster,6,27.70203125,85.30921875,4,Greedy,3,2
nepal-flooding_00002_post_disaster,0,27.70453125,85.30796875,4,Greedy,3,10
nepal-flooding_00002_post_disaster,3,27.70703125,85.30828125,4,Greedy,3,17
nepal-flooding_00002_post_disaster,4,27.70296875,85.30890625,4,Greedy,3,4
nepal-flooding_00002_post_disaster,6,27.70484375,85.30828125,4,Greedy,3,11
nepal-flooding_00002_post_disaster,1,27.70484375,85.30796875,4,Greedy,3,11
nepal-flooding_00002_post_disaster,1,27.70984375,85.30015625,4,Greedy,0,1
nepal-flooding_00002_post_disaster,5,27.70203125,85.30921875,4,Greedy,3,2
nepal-flooding_00002_post_disaster,4,27.70484375,85.30796875,4,Greedy,3,11
nepal-flooding_00002_post_disaster,1,27.70203125,85.30921875,4,Greedy,3,2
nepal-flooding_00002_post_disaster,2,27.70453125,85.30828125,4,Greedy,3,9
nepal-flooding_00002_post_disaster,0,27.70703125,85.30828125,4,Greedy,3,17
nepal-flooding_00002_post_disaster,6,27.70296875,85.30890625,4,Greedy,3,4
nepal-flooding_00002_post_disaster,1,27.70703125,85.30796875,4,Greedy,3,18
nepal-flooding_00002_post_disaster,6,27.70296875,85.30859375,4,Greedy,3,3
nepal-flooding_00002_post_disaster,2,27.70484375,85.30796875,4,Greedy,3,11
nepal-flooding_00002_post_disaster,3,27.70984375,85.30046875,4,Greedy,0,1
nepal-flooding_00002_post_disaster,4,27.70453125,85.30828125,4,Greedy,3,9
nepal-flooding_00002_post_disaster,6,27.70296875,85.30859375,4,Greedy,3,3
nepal-flooding_00002_post_disaster,2,27.70484375,85.30828125,4,Greedy,3,11
nepal-flooding_00002_post_disaster,2,27.70234375,85.30921875,4,Greedy,3,3
palu-tsunami_00000118_post_disaster,6,29.90515625,-89.99609375,4,MARL_VDN,0,26
palu-tsunami_00000118_post_disaster,1,29.90453125,-89.99421875,4,MARL_VDN,0,41
palu-tsunami_00000118_post_disaster,0,29.90609375,-89.99609375,4,MARL_VDN,0,27
palu-tsunami_00000118_post_disaster,4,29.90453125,-89.99484375,4,MARL_VDN,0,33
palu-tsunami_00000118_post_disaster,5,29.90421875,-89.99609375,4,MARL_VDN,0,22
palu-tsunami_00000118_post_disaster,3,29.90515625,-89.99484375,4,MARL_VDN,0,35
palu-tsunami_00000118_post_disaster,3,29.90578125,-89.99578125,4,MARL_VDN,0,18
palu-tsunami_00000118_post_disaster,4,29.90390625,-89.99546875,4,MARL_VDN,0,29
palu-tsunami_00000118_post_disaster,5,29.90421875,-89.99390625,4,MARL_VDN,0,36
palu-tsunami_00000118_post_disaster,6,29.90609375,-89.99390625,4,MARL_VDN,1,10
palu-tsunami_00000118_post_disaster,0,29.90609375,-89.99609375,4,MARL_VDN,0,22
palu-tsunami_00000118_post_disaster,0,29.90609375,-89.99453125,4,MARL_VDN,1,11
palu-tsunami_00000118_post_disaster,1,29.90421875,-89.99390625,4,MARL_VDN,1,25
palu-tsunami_00000118_post_disaster,2,29.90421875,-89.99609375,4,MARL_VDN,1,44
palu-tsunami_00000118_post_disaster,5,29.90484375,-89.99609375,4,MARL_VDN,0,24
palu-tsunami_00000118_post_disaster,3,29.90546875,-89.99453125,4,MARL_VDN,0,37
palu-tsunami_00000118_post_disaster,1,29.90609375,-89.99453125,4,MARL_VDN,1,11
palu-tsunami_00000118_post_disaster,0,29.90453125,-89.99484375,4,MARL_VDN,1,18
palu-tsunami_00000118_post_disaster,6,29.90609375,-89.99453125,4,MARL_VDN,1,11
palu-tsunami_00000118_post_disaster,1,29.90453125,-89.99484375,4,MARL_VDN,1,18
palu-tsunami_00000118_post_disaster,3,29.90484375,-89.99609375,4,MARL_VDN,0,26
palu-tsunami_00000118_post_disaster,5,29.90578125,-89.99453125,4,MARL_VDN,0,36
palu-tsunami_00000118_post_disaster,4,29.90609375,-89.99609375,4,MARL_VDN,0,28
palu-tsunami_00000118_post_disaster,0,29.90484375,-89.99546875,4,MARL_VDN,0,37
palu-tsunami_00000118_post_disaster,0,29.90515625,-89.99609375,4,MARL_VDN,0,26
palu-tsunami_00000118_post_disaster,4,29.90484375,-89.99453125,4,MARL_VDN,0,40
palu-tsunami_00000118_post_disaster,4,29.90609375,-89.99390625,4,MARL_VDN,1,10
palu-tsunami_00000118_post_disaster,0,29.90578125,-89.99578125,4,MARL_VDN,0,28
palu-tsunami_00000118_post_disaster,0,29.90453125,-89.99609375,4,MARL_VDN,0,29
palu-tsunami_00000118_post_disaster,3,29.90484375,-89.99609375,4,MARL_VDN,0,29
palu-tsunami_00000118_post_disaster,0,29.90421875,-89.99390625,4,MARL_VDN,0,36
palu-tsunami_00000118_post_disaster,3,29.90546875,-89.99609375,4,MARL_VDN,0,21
palu-tsunami_00000118_post_disaster,5,29.90484375,-89.99453125,4,MARL_VDN,0,33
palu-tsunami_00000118_post_disaster,6,29.90609375,-89.99609375,4,MARL_VDN,0,13
palu-tsunami_00000118_post_disaster,4,29.90453125,-89.99421875,4,MARL_VDN,0,26
palu-tsunami_00000118_post_disaster,5,29.90546875,-89.99484375,4,MARL_VDN,0,66
palu-tsunami_00000118_post_disaster,4,29.90609375,-89.99390625,4,MARL_VDN,1,10
palu-tsunami_00000118_post_disaster,0,29.90453125,-89.99484375,4,MARL_VDN,1,18
palu-tsunami_00000118_post_disaster,5,29.90609375,-89.99453125,4,MARL_VDN,1,14
palu-tsunami_00000118_post_disaster,2,29.90484375,-89.99515625,4,MARL_VDN,1,20
palu-tsunami_00000118_post_disaster,6,29.90546875,-89.99546875,4,MARL_VDN,0,20
palu-tsunami_00000118_post_disaster,5,29.90453125,-89.99390625,4,MARL_VDN,0,37
palu-tsunami_00000118_post_disaster,2,29.90609375,-89.99453125,4,MARL_VDN,1,14
